Date,Ticker,Open,High,Low,Close,Volume,% var.
2025-05-27,AMZN,203.09,206.69,202.19,206.02,34892000.0,2.5
2025-05-27,AVGO,232.87,236.48,231.13,235.65,17941700.0,3.03
2025-05-27,BRK-B,506.43,509.75,505.01,509.16,4928300.0,1.13
2025-05-27,GLD,303.81,304.88,302.74,304.5,9578500.0,-1.69
2025-05-27,GOOGL,170.16,173.17,170.0,172.9,37995700.0,2.63
2025-05-27,IGLN.L,64.29,64.34,62.82,63.99,241271.0,-1.95
2025-05-27,JNJ,152.52,154.04,151.93,153.25,6990700.00,0.2
2025-05-27,KMI,27.21,27.41,27.15,27.32,15941700.0,1.19
2025-05-27,META,635.41,643.08,632.75,642.32,9508400.0,2.43
2025-05-27,MSFT,456.48,460.95,456.12,460.69,20974300.0,2.33
2025-05-27,NVDA,134.15,135.66,133.31,135.5,192953600.0,3.21
2025-05-27,OXY,40.81,40.96,40.38,40.93,7682400.0,0.79
2025-05-27,PLTR,126.82,127.88,120.88,123.39,86455200.0,0.06
2025-05-27,PPLT,98.79,99.29,97.84,99.05,347800.0,-1.1
2025-05-27,QQQ,516.15,521.71,514.59,521.22,47226300.0,2.35
2025-05-27,QQQM,211.68,213.94,211.06,213.76,4156100.0,2.36
2025-05-27,SPY,586.07,591.31,578.43,591.15,72588500.0,2.08
2025-05-27,SPYM,68.94,69.55,68.73,69.52,5334400.0,2.04
2025-05-27,TSLA,347.35,363.79,347.32,362.89,120146400.0,6.94
2025-05-27,XLK,115.17,116.26,114.79,116.1,14208400.0,2.38
2025-05-28,AAPL,200.59,202.73,199.9,200.42,45339700.0,0.1
2025-05-28,AMZN,205.92,207.66,204.41,204.72,28549800.0,-0.63
2025-05-28,AVGO,237.15,240.99,234.43,239.43,20443000.0,1.6
2025-05-28,BRK-B,508.39,509.1,502.83,503.11,3613900.0,-1.19
2025-05-28,GLD,304.64,304.99,303.06,303.81,8803300.0,-0.23
2025-05-28,GOOGL,173.16,175.27,171.91,172.36,34784000.0,-0.31
2025-05-28,IGLN.L,64.23,64.59,64.0,64.0,164696.0,0.02
2025-05-28,JNJ,153.28,153.64,151.93,152.43,8459300.00,-0.54
2025-05-28,KMI,27.42,27.47,27.02,27.09,10609600.0,-0.84
2025-05-28,META,642.6,650.88,642.55,643.58,9042900.0,0.2
2025-05-28,MSFT,461.22,462.52,456.93,457.36,17086300.0,-0.72
2025-05-28,NVDA,136.03,137.25,134.79,134.81,304021100.0,-0.51
2025-05-28,OXY,41.14,41.35,40.37,40.44,6722300.0,-1.2
2025-05-28,PLTR,124.23,125.65,122.91,123.76,64866000.0,0.3
2025-05-28,PPLT,99.24,99.33,98.52,98.92,326100.0,-0.13
2025-05-28,QQQ,522.18,523.68,518.39,518.91,46637200.0,-0.44
2025-05-28,QQQM,214.15,214.75,212.58,212.82,2878000.0,-0.44
2025-05-28,SPY,591.56,592.77,586.99,587.73,68445500.0,-0.58
2025-05-28,SPYM,69.59,69.72,69.04,69.12,8021500.0,-0.58
2025-05-28,TSLA,364.84,365.0,355.91,356.9,91404300.0,-1.65
2025-05-28,XLK,116.24,116.71,115.45,115.62,10789200.0,-0.41
2025-05-29,AAPL,203.58,203.81,198.51,199.95,51396800.0,-0.23
2025-05-29,AMZN,208.03,208.81,204.23,205.7,34650000.0,0.48
2025-05-29,AVGO,245.91,246.07,237.4,241.97,20743700.0,1.06
2025-05-29,BRK-B,504.0,506.55,501.2,506.18,3656000.0,0.61
2025-05-29,GLD,305.74,306.89,304.46,305.61,9487900.0,0.59
2025-05-29,GOOGL,174.0,174.42,170.63,171.86,29317300.0,-0.29
2025-05-29,IGLN.L,63.56,64.54,63.56,64.43,117629.0,0.67
2025-05-29,JNJ,151.75,154.04,151.56,153.58,6810600.00,0.75
2025-05-29,KMI,27.07,27.11,26.77,27.06,12942400.0,-0.11
2025-05-29,META,651.65,653.32,639.5,645.05,8858800.0,0.23
2025-05-29,MSFT,461.55,461.72,455.31,458.68,13974800.0,0.29
2025-05-29,NVDA,142.25,143.49,137.91,139.19,369241900.0,3.25
2025-05-29,OXY,40.7,40.82,40.2,40.77,5927100.0,0.82
2025-05-29,PLTR,125.35,126.47,121.53,122.32,62929100.0,-1.16
2025-05-29,PPLT,99.33,99.43,98.44,98.76,340100.0,-0.16
2025-05-29,QQQ,526.33,526.48,517.32,519.93,58513300.0,0.2
2025-05-29,QQQM,215.84,215.91,212.16,213.25,3071500.0,0.2
2025-05-29,SPY,593.06,593.2,586.07,590.05,69973300.0,0.39
2025-05-29,SPYM,69.76,69.78,68.94,69.4,5453800.0,0.41
2025-05-29,TSLA,365.29,367.71,356.0,358.43,88087800.0,0.43
2025-05-29,XLK,117.37,117.49,115.22,115.82,14011800.0,0.17
2025-05-30,AAPL,199.37,201.96,196.78,200.85,70819900.0,0.45
2025-05-30,AMZN,204.84,205.99,201.7,205.01,51679400.0,-0.34
2025-05-30,AVGO,241.22,243.17,234.9,242.07,27088600.0,0.04
2025-05-30,BRK-B,505.19,505.72,500.19,503.96,9153100.0,-0.44
2025-05-30,GLD,303.64,304.02,301.5,303.6,9553300.0,-0.66
2025-05-30,GOOGL,171.35,172.21,167.44,171.74,52639900.0,-0.07
2025-05-30,IGLN.L,64.12,64.25,63.54,63.92,235156.0,-0.79
2025-05-30,JNJ,153.9,155.71,153.22,155.21,15529700.00,1.06
2025-05-30,KMI,26.93,27.37,26.93,27.17,15718400.0,0.41
2025-05-30,META,642.5,649.41,632.78,647.49,16241000.0,0.38
2025-05-30,MSFT,459.72,461.68,455.54,460.36,34770500.0,0.37
2025-05-30,NVDA,138.72,139.62,132.92,135.13,333170900.0,-2.92
2025-05-30,OXY,40.38,40.47,39.84,40.11,8919900.0,-1.62
2025-05-30,PLTR,123.53,131.94,122.75,131.78,185897600.0,7.73
2025-05-30,PPLT,97.5,97.62,96.19,96.75,303800.0,-2.04
2025-05-30,QQQ,519.44,520.68,511.93,519.11,67662800.0,-0.16
2025-05-30,QQQM,213.06,213.5,209.97,212.91,2455100.0,-0.16
2025-05-30,SPY,588.93,591.13,583.24,589.39,90601200.0,-0.11
2025-05-30,SPYM,69.27,69.53,68.61,69.33,12478300.0,-0.1
2025-05-30,TSLA,355.52,363.68,345.29,346.46,123474900.0,-3.34
2025-05-30,XLK,115.76,115.82,113.71,115.46,13494000.0,-0.31
2025-06-02,AAPL,200.28,202.13,200.12,201.7,35423300.0,0.42
2025-06-02,AMZN,204.98,207.0,202.68,206.65,29113300.0,0.8
2025-06-02,AVGO,243.25,250.0,243.19,248.71,19197000.0,2.74
2025-06-02,BRK-B,501.7,503.23,499.47,502.81,4914000.0,-0.23
2025-06-02,GLD,309.21,311.72,308.72,311.67,13593200.0,2.66
2025-06-02,GOOGL,167.84,169.87,167.39,169.03,38612300.0,-1.58
2025-06-02,IGLN.L,64.97,65.64,64.95,65.51,159995.0,2.49
2025-06-02,JNJ,154.48,155.54,152.3,155.4,6669300.00,0.12
2025-06-02,KMI,27.38,27.8,26.96,27.76,16709000.0,2.17
2025-06-02,META,644.39,673.26,644.26,670.9,15766300.0,3.62
2025-06-02,MSFT,457.14,462.11,456.89,461.97,16626500.0,0.35
2025-06-02,NVDA,135.49,138.12,135.4,137.38,197663100.0,1.67
2025-06-02,OXY,41.1,41.34,40.32,40.75,8003700.0,1.6
2025-06-02,PLTR,131.43,134.48,128.86,132.04,93218700.0,0.2
2025-06-02,PPLT,95.93,97.73,95.5,97.51,666800.0,0.79
2025-06-02,QQQ,517.24,523.45,515.97,523.21,44762800.0,0.79
2025-06-02,QQQM,212.12,214.65,211.62,214.58,3040900.0,0.78
2025-06-02,SPY,587.76,592.79,585.06,592.71,61630500.0,0.56
2025-06-02,SPYM,69.15,69.72,68.83,69.71,8138500.0,0.55
2025-06-02,TSLA,343.5,348.02,333.33,342.69,81873800.0,-1.09
2025-06-02,XLK,115.15,116.54,115.01,116.47,12878800.0,0.87
2025-06-03,AAPL,201.35,203.77,200.96,203.27,46381600.0,0.78
2025-06-03,AMZN,207.11,208.95,205.03,205.71,33139100.0,-0.45
2025-06-03,AVGO,250.08,257.88,249.4,256.85,30380200.0,3.27
2025-06-03,BRK-B,501.0,502.79,493.51,497.83,5923100.0,-0.99
2025-06-03,GLD,309.56,309.56,307.15,308.91,9315100.0,-0.89
2025-06-03,GOOGL,167.49,168.48,165.28,166.18,45084900.0,-1.69
2025-06-03,IGLN.L,65.26,65.36,61.02,65.06,163456.0,-0.69
2025-06-03,JNJ,154.8,155.66,154.08,154.42,8209800.00,-0.63
2025-06-03,KMI,27.77,27.81,27.57,27.68,11723700.0,-0.29
2025-06-03,META,671.45,675.58,665.03,666.85,11585000.0,-0.6
2025-06-03,MSFT,461.47,464.14,460.86,462.97,15743800.0,0.22
2025-06-03,NVDA,138.78,142.0,137.95,141.22,225578800.0,2.8
2025-06-03,OXY,40.8,42.32,40.28,41.98,12204400.0,3.02
2025-06-03,PLTR,133.07,135.28,130.1,133.17,91297700.0,0.86
2025-06-03,PPLT,96.92,98.55,96.43,98.45,380300.0,0.96
2025-06-03,QQQ,523.56,528.74,522.69,527.3,44070300.0,0.78
2025-06-03,QQQM,214.75,216.84,214.4,216.25,2408700.0,0.78
2025-06-03,SPY,592.34,597.08,591.85,596.09,63606200.0,0.57
2025-06-03,SPYM,69.69,70.24,69.61,70.13,13012900.0,0.6
2025-06-03,TSLA,346.6,355.4,343.04,344.27,99324500.0,0.46
2025-06-03,XLK,116.63,118.32,116.54,118.22,14312400.0,1.5
2025-06-04,AAPL,202.91,206.24,202.1,202.82,43604000.0,-0.22
2025-06-04,AMZN,206.55,208.18,205.18,207.23,29915600.0,0.74
2025-06-04,AVGO,258.06,265.43,257.59,261.08,31536000.0,1.65
2025-06-04,BRK-B,496.94,496.99,490.88,491.0,5297600.0,-1.37
2025-06-04,GLD,309.41,311.88,308.74,310.9,7462500.0,0.64
2025-06-04,GOOGL,166.74,168.22,166.36,168.05,26900800.0,1.13
2025-06-04,IGLN.L,65.19,65.75,64.98,65.53,225501.0,0.72
2025-06-04,JNJ,154.93,154.93,153.13,153.22,6983900.00,-0.78
2025-06-04,KMI,27.65,27.78,27.06,27.16,11909100.0,-1.88
2025-06-04,META,669.32,689.0,668.57,687.95,14031900.0,3.16
2025-06-04,MSFT,464.0,465.69,463.02,463.87,14162700.0,0.19
2025-06-04,NVDA,142.19,142.39,139.54,141.92,167120800.0,0.5
2025-06-04,OXY,41.95,42.5,41.02,41.22,11577600.0,-1.81
2025-06-04,PLTR,132.8,132.95,125.58,130.01,97306300.0,-2.37
2025-06-04,PPLT,98.43,100.51,98.3,100.51,365000.0,2.09
2025-06-04,QQQ,528.01,529.84,525.97,528.77,41359300.0,0.28
2025-06-04,QQQM,216.53,217.29,215.72,216.82,2358900.0,0.26
2025-06-04,SPY,596.96,597.95,595.49,595.93,57314200.0,-0.03
2025-06-04,SPYM,70.22,70.33,70.05,70.09,5467600.0,-0.06
2025-06-04,TSLA,345.1,345.6,327.33,332.05,98912100.0,-3.55
2025-06-04,XLK,118.38,118.77,117.82,118.4,10899200.0,0.15
2025-06-05,AAPL,203.5,204.75,200.15,200.63,55126100.0,-1.08
2025-06-05,AMZN,209.55,212.81,207.56,207.91,51864200.0,0.33
2025-06-05,AVGO,262.95,264.89,259.06,259.93,41970900.0,-0.44
2025-06-05,BRK-B,490.75,491.0,485.6,488.74,5154900.0,-0.46
2025-06-05,GLD,311.24,312.2,307.65,309.33,10817800.0,-0.5
2025-06-05,GOOGL,170.34,170.93,167.59,168.21,36379100.0,0.1
2025-06-05,IGLN.L,65.39,66.1,65.19,65.19,164718.0,-0.52
2025-06-05,JNJ,153.68,154.09,152.64,153.66,5295400.00,0.29
2025-06-05,KMI,27.26,27.49,27.06,27.37,10590000.0,0.77
2025-06-05,META,691.66,694.38,682.25,684.62,13083100.0,-0.48
2025-06-05,MSFT,464.96,469.65,464.03,467.68,20131700.0,0.82
2025-06-05,NVDA,142.17,144.0,138.83,139.99,231397900.0,-1.36
2025-06-05,OXY,41.58,41.62,41.01,41.13,7011700.0,-0.22
2025-06-05,PLTR,129.27,132.85,118.93,119.91,131055900.0,-7.77
2025-06-05,PPLT,104.24,104.87,103.29,104.38,791600.0,3.85
2025-06-05,QQQ,530.18,533.05,522.66,524.79,61031200.0,-0.75
2025-06-05,QQQM,217.43,218.59,214.41,215.17,3755200.0,-0.76
2025-06-05,SPY,597.63,599.0,591.05,593.05,92278700.0,-0.48
2025-06-05,SPYM,70.3,70.46,69.53,69.76,18299800.0,-0.47
2025-06-05,TSLA,322.49,324.55,273.21,284.7,287499800.0,-14.26
2025-06-05,XLK,118.75,119.79,117.56,118.07,15885200.0,-0.28
2025-06-06,AAPL,203.0,205.7,202.05,203.92,46607700.0,1.64
2025-06-06,AMZN,212.4,213.87,210.5,213.57,39832500.0,2.72
2025-06-06,AVGO,251.14,255.32,246.13,246.93,41146700.0,-5.0
2025-06-06,BRK-B,491.63,496.1,491.63,493.53,3948300.0,0.98
2025-06-06,GLD,309.09,309.2,305.1,305.18,7787500.0,-1.34
2025-06-06,GOOGL,170.83,174.5,170.83,173.68,35731800.0,3.25
2025-06-06,IGLN.L,65.29,65.43,64.43,64.75,120559.0,-0.67
2025-06-06,JNJ,154.0,156.03,154.0,155.03,5391500.00,0.89
2025-06-06,KMI,27.39,27.55,27.07,27.27,11892300.0,-0.37
2025-06-06,META,696.17,702.81,691.87,697.71,11728000.0,1.91
2025-06-06,MSFT,470.09,473.34,468.78,470.38,15285600.0,0.58
2025-06-06,NVDA,142.51,143.27,141.51,141.72,153986200.0,1.24
2025-06-06,OXY,41.43,42.13,41.43,41.84,6850100.0,1.73
2025-06-06,PLTR,123.73,128.13,121.92,127.72,87175100.0,6.51
2025-06-06,PPLT,106.75,107.2,105.97,107.0,707900.0,2.51
2025-06-06,QQQ,530.0,531.8,528.21,529.92,42467000.0,0.98
2025-06-06,QQQM,217.37,218.09,216.63,217.3,2287200.0,0.99
2025-06-06,SPY,598.66,600.83,596.86,599.14,66588700.0,1.03
2025-06-06,SPYM,70.41,70.67,70.22,70.47,4822800.0,1.02
2025-06-06,TSLA,298.83,305.5,291.14,295.14,164747700.0,3.67
2025-06-06,XLK,119.21,119.73,118.84,119.18,9026000.0,0.94
2025-06-09,AAPL,204.39,206.0,200.02,201.45,72862600.0,-1.21
2025-06-09,AMZN,214.75,217.85,212.88,216.98,38102500.0,1.6
2025-06-09,AVGO,245.05,248.17,241.11,244.28,25334100.0,-1.07
2025-06-09,BRK-B,493.7,494.53,488.88,493.33,3987500.0,-0.04
2025-06-09,GLD,305.39,307.61,305.06,306.62,7159000.0,0.47
2025-06-09,GOOGL,174.54,176.47,174.37,176.09,28935900.0,1.39
2025-06-09,IGLN.L,64.57,64.7,64.32,64.69,74763.0,-0.09
2025-06-09,JNJ,154.85,155.99,154.45,155.23,5319000.00,0.13
2025-06-09,KMI,27.23,27.26,26.57,26.68,12884300.0,-2.16
2025-06-09,META,698.46,705.19,693.94,694.06,12773200.0,-0.52
2025-06-09,MSFT,469.7,473.43,468.62,472.75,16469900.0,0.5
2025-06-09,NVDA,143.19,145.0,141.94,142.63,185114500.0,0.64
2025-06-09,OXY,42.29,42.91,42.01,42.52,9766700.0,1.63
2025-06-09,PLTR,127.07,132.23,124.8,132.06,74785600.0,3.4
2025-06-09,PPLT,109.28,111.45,109.14,111.1,656700.0,3.83
2025-06-09,QQQ,530.14,532.35,529.01,530.7,33688700.0,0.15
2025-06-09,QQQM,217.42,218.3,216.95,217.66,1896500.0,0.17
2025-06-09,SPY,599.72,601.25,598.49,599.68,53016400.0,0.09
2025-06-09,SPYM,70.55,70.73,70.4,70.53,5331400.0,0.09
2025-06-09,TSLA,285.96,309.83,281.85,308.58,140908900.0,4.55
2025-06-09,XLK,119.64,120.5,119.56,119.76,11100600.0,0.49
2025-06-10,AAPL,200.6,204.35,200.57,202.67,54672600.0,0.61
2025-06-10,AMZN,216.78,217.69,214.15,217.61,31303300.0,0.29
2025-06-10,AVGO,244.22,246.28,241.4,244.63,25491300.0,0.14
2025-06-10,BRK-B,492.66,492.9,489.5,491.13,3951500.0,-0.45
2025-06-10,GLD,308.31,308.6,305.87,306.71,7071700.0,0.03
2025-06-10,GOOGL,176.2,181.11,174.91,178.6,61766100.0,1.43
2025-06-10,IGLN.L,64.62,65.65,64.45,64.62,144980.0,-0.11
2025-06-10,JNJ,155.43,157.44,155.02,156.45,6791600.00,0.79
2025-06-10,KMI,26.85,27.02,26.36,26.53,13945600.0,-0.56
2025-06-10,META,701.35,703.23,691.56,702.4,10850100.0,1.2
2025-06-10,MSFT,471.19,472.8,466.96,470.92,15375900.0,-0.39
2025-06-10,NVDA,142.69,144.29,141.53,143.96,155881900.0,0.93
2025-06-10,OXY,42.96,43.93,42.83,43.42,9153400.0,2.12
2025-06-10,PLTR,131.02,134.07,129.41,132.81,69308900.0,0.57
2025-06-10,PPLT,111.74,111.85,110.36,111.21,527700.0,0.1
2025-06-10,QQQ,531.17,534.9,528.89,534.21,40664800.0,0.66
2025-06-10,QQQM,217.83,219.36,216.95,219.08,2357400.0,0.65
2025-06-10,SPY,600.22,603.47,599.09,603.08,66247000.0,0.57
2025-06-10,SPYM,70.6,70.98,70.48,70.94,7752900.0,0.58
2025-06-10,TSLA,314.94,327.83,310.67,326.09,151256500.0,5.67
2025-06-10,XLK,119.75,120.61,119.29,120.43,9831600.0,0.56
2025-06-11,AAPL,203.5,204.5,198.41,198.78,60989900.0,-1.92
2025-06-11,AMZN,217.41,218.4,212.89,213.2,39326000.0,-2.03
2025-06-11,AVGO,246.36,254.77,243.8,252.91,24599000.0,3.38
2025-06-11,BRK-B,491.05,492.25,486.67,488.14,4595900.0,-0.61
2025-06-11,GLD,307.5,308.62,305.85,308.37,9248800.0,0.54
2025-06-11,GOOGL,179.77,180.37,176.75,177.35,31646800.0,-0.7
2025-06-11,IGLN.L,64.83,65.26,64.61,64.85,217067.0,0.36
2025-06-11,JNJ,156.3,156.6,154.73,155.26,6016000.00,-0.76
2025-06-11,KMI,26.66,26.8,26.52,26.67,13379100.0,0.53
2025-06-11,META,703.71,708.87,691.99,694.14,9582500.0,-1.18
2025-06-11,MSFT,470.02,475.47,469.66,472.62,16399200.0,0.36
2025-06-11,NVDA,144.61,144.99,141.87,142.83,167694000.0,-0.78
2025-06-11,OXY,43.88,44.47,43.36,44.34,9400300.0,2.12
2025-06-11,PLTR,133.92,140.0,132.99,136.39,97366000.0,2.7
2025-06-11,PPLT,116.0,117.55,114.19,114.71,1176000.0,3.15
2025-06-11,QQQ,535.62,536.78,530.11,532.41,53701000.0,-0.34
2025-06-11,QQQM,219.66,220.15,217.44,218.35,3214800.0,-0.33
2025-06-11,SPY,604.19,605.06,599.27,601.36,73658200.0,-0.29
2025-06-11,SPYM,71.08,71.18,70.5,70.74,17067600.0,-0.28
2025-06-11,TSLA,334.4,335.5,322.5,326.43,122611400.0,0.1
2025-06-11,XLK,120.72,121.21,119.55,120.17,9599600.0,-0.22
2025-06-12,AAPL,199.08,199.68,197.36,199.2,43904600.0,0.21
2025-06-12,AMZN,211.78,213.58,211.33,213.24,27640000.0,0.02
2025-06-12,AVGO,250.19,257.89,249.5,256.07,20410900.0,1.25
2025-06-12,BRK-B,486.24,490.44,483.78,490.34,3535200.0,0.45
2025-06-12,GLD,311.74,313.1,311.15,312.2,11531400.0,1.24
2025-06-12,GOOGL,176.18,176.72,174.75,175.7,20941900.0,-0.93
2025-06-12,IGLN.L,65.52,66.02,64.88,65.83,228129.0,1.51
2025-06-12,JNJ,156.24,156.68,155.17,156.66,7075500.00,0.9
2025-06-12,KMI,26.8,26.87,26.53,26.8,9233700.0,0.49
2025-06-12,META,693.3,695.38,687.0,693.36,7322700.0,-0.11
2025-06-12,MSFT,475.02,480.42,473.52,478.87,18950600.0,1.32
2025-06-12,NVDA,141.97,145.0,141.85,145.0,162365000.0,1.52
2025-06-12,OXY,43.98,44.27,43.56,44.26,9681800.0,-0.18
2025-06-12,PLTR,136.4,137.1,134.63,135.19,56248200.0,-0.88
2025-06-12,PPLT,115.13,118.49,115.02,117.86,624900.0,2.75
2025-06-12,QQQ,531.09,534.64,530.84,533.66,34104900.0,0.23
2025-06-12,QQQM,217.76,219.26,217.65,218.85,2675500.0,0.23
2025-06-12,SPY,600.01,603.75,599.52,603.75,64129000.0,0.4
2025-06-12,SPYM,70.59,71.01,70.53,71.01,6118300.0,0.38
2025-06-12,TSLA,323.08,332.56,316.86,319.11,105127500.0,-2.24
2025-06-12,XLK,120.14,121.57,120.12,121.29,11210400.0,0.93
2025-06-13,AAPL,199.73,200.37,195.7,196.45,51447300.0,-1.38
2025-06-13,AMZN,209.96,214.05,209.62,212.1,29337800.0,-0.53
2025-06-13,AVGO,250.66,254.0,248.35,248.7,19028400.0,-2.88
2025-06-13,BRK-B,486.27,491.08,485.85,487.54,4001000.0,-0.57
2025-06-13,GLD,317.26,317.6,315.04,316.29,16592900.0,1.31
2025-06-13,GOOGL,172.44,177.13,172.39,174.67,27663100.0,-0.59
2025-06-13,IGLN.L,66.38,66.94,66.21,66.5,1391502.0,1.02
2025-06-13,JNJ,155.97,157.67,155.97,157.1,6587500.00,0.28
2025-06-13,KMI,27.03,27.16,26.5,26.78,13027300.0,-0.07
2025-06-13,META,687.95,694.57,681.01,682.87,9274400.0,-1.51
2025-06-13,MSFT,476.41,479.18,472.76,474.96,16814500.0,-0.82
2025-06-13,NVDA,142.48,143.58,140.85,141.97,180820600.0,-2.09
2025-06-13,OXY,46.04,46.12,45.09,45.94,23657400.0,3.8
2025-06-13,PLTR,133.82,139.99,133.35,137.4,93519000.0,1.63
2025-06-13,PPLT,113.63,113.76,110.7,112.01,760200.0,-4.96
2025-06-13,QQQ,527.68,531.87,525.73,526.96,55814400.0,-1.26
2025-06-13,QQQM,216.43,218.13,215.62,216.08,4208800.0,-1.27
2025-06-13,SPY,598.5,601.85,595.48,597.0,89506000.0,-1.12
2025-06-13,SPYM,70.41,70.8,70.05,70.22,16005800.0,-1.11
2025-06-13,TSLA,313.97,332.99,313.3,325.31,128964300.0,1.94
2025-06-13,XLK,119.88,120.79,119.14,119.58,13193800.0,-1.41
2025-06-16,AAPL,197.3,198.69,196.56,198.42,43020700.0,1.0
2025-06-16,AMZN,212.31,217.06,211.6,216.1,33284200.0,1.89
2025-06-16,AVGO,250.35,255.19,249.57,252.1,20363000.0,1.37
2025-06-16,BRK-B,489.73,491.85,488.54,490.23,3937600.0,0.55
2025-06-16,GLD,314.8,314.87,311.65,311.78,12848400.0,-1.43
2025-06-16,GOOGL,174.73,176.94,174.65,176.77,27389200.0,1.2
2025-06-16,IGLN.L,66.37,66.48,65.7,66.15,345683.0,-0.53
2025-06-16,JNJ,156.42,156.5,154.45,155.22,7024000.00,-1.2
2025-06-16,KMI,26.77,27.16,26.7,26.8,11844500.0,0.07
2025-06-16,META,699.33,707.15,693.51,702.12,13720300.0,2.82
2025-06-16,MSFT,475.21,480.69,475.0,479.14,15626100.0,0.88
2025-06-16,NVDA,143.35,146.18,143.2,144.69,183133700.0,1.92
2025-06-16,OXY,45.58,46.06,44.35,44.83,19689000.0,-2.42
2025-06-16,PLTR,140.03,144.86,139.81,141.41,80779800.0,2.92
2025-06-16,PPLT,116.15,116.2,113.51,113.75,441000.0,1.55
2025-06-16,QQQ,530.5,535.37,530.45,534.29,37622100.0,1.39
2025-06-16,QQQM,217.59,219.56,217.58,219.12,2344300.0,1.41
2025-06-16,SPY,600.4,604.45,600.22,602.68,79984100.0,0.95
2025-06-16,SPYM,70.62,71.1,70.62,70.9,11325600.0,0.97
2025-06-16,TSLA,331.29,332.05,326.41,329.13,83925900.0,1.17
2025-06-16,XLK,120.31,121.88,120.31,121.52,13866200.0,1.62
2025-06-17,AAPL,197.2,198.39,195.21,195.64,38856200.0,-1.4
2025-06-17,AMZN,215.2,217.41,214.56,214.82,32086300.0,-0.59
2025-06-17,AVGO,250.95,253.96,247.92,249.37,22014300.0,-1.08
2025-06-17,BRK-B,489.11,489.4,483.25,483.48,3956300.0,-1.38
2025-06-17,GLD,312.66,313.0,310.12,311.94,8234100.0,0.05
2025-06-17,GOOGL,175.7,177.36,174.58,175.95,24973000.0,-0.46
2025-06-17,IGLN.L,65.75,66.03,64.58,65.69,935770.0,-0.7
2025-06-17,JNJ,154.97,155.28,152.1,152.38,6407100.00,-1.83
2025-06-17,KMI,26.97,27.06,26.58,26.62,12722000.0,-0.67
2025-06-17,META,702.0,705.97,696.06,697.23,10066100.0,-0.7
2025-06-17,MSFT,475.4,478.74,474.08,478.04,15414100.0,-0.23
2025-06-17,NVDA,144.49,145.22,143.78,144.12,139108000.0,-0.39
2025-06-17,OXY,45.47,46.19,44.92,45.47,16066800.0,1.43
2025-06-17,PLTR,141.49,141.69,136.08,138.2,70479100.0,-2.27
2025-06-17,PPLT,115.24,115.83,114.22,115.4,422600.0,1.45
2025-06-17,QQQ,531.71,533.33,527.91,529.08,42180900.0,-0.98
2025-06-17,QQQM,218.09,218.73,216.53,216.96,2543900.0,-0.99
2025-06-17,SPY,600.21,601.75,596.76,597.53,82209400.0,-0.85
2025-06-17,SPYM,70.6,70.79,70.21,70.3,13608600.0,-0.85
2025-06-17,TSLA,326.09,327.26,314.74,316.35,88282700.0,-3.88
2025-06-17,XLK,121.01,121.86,120.38,120.66,10525400.0,-0.71
2025-06-18,AAPL,195.94,197.57,195.07,196.58,45394700.0,0.48
2025-06-18,AMZN,215.09,217.96,212.34,212.52,44360500.0,-1.07
2025-06-18,AVGO,250.89,255.64,249.41,251.26,30435500.0,0.76
2025-06-18,BRK-B,484.1,486.7,482.75,485.14,4893600.0,0.34
2025-06-18,GLD,312.89,312.98,309.86,310.26,9370800.0,-0.54
2025-06-18,GOOGL,176.01,176.56,173.2,173.32,28707500.0,-1.49
2025-06-18,IGLN.L,65.73,65.99,65.57,65.83,398960.0,0.21
2025-06-18,JNJ,152.57,152.65,150.71,150.73,8325200.00,-1.08
2025-06-18,KMI,26.77,26.88,26.44,26.72,10601800.0,0.38
2025-06-18,META,698.18,701.59,694.9,695.77,10068300.0,-0.21
2025-06-18,MSFT,478.0,481.0,474.46,480.24,17526500.0,0.46
2025-06-18,NVDA,144.01,145.65,143.12,145.48,161494100.0,0.94
2025-06-18,OXY,45.75,46.29,44.63,44.85,15678200.0,-1.36
2025-06-18,PLTR,139.04,140.36,137.49,139.96,58260200.0,1.27
2025-06-18,PPLT,118.93,121.22,118.63,120.54,751700.0,4.45
2025-06-18,QQQ,530.1,532.55,527.4,528.99,43983500.0,-0.02
2025-06-18,QQQM,217.4,218.38,216.34,216.94,1910200.0,-0.01
2025-06-18,SPY,598.44,601.22,596.47,597.44,76605000.0,-0.02
2025-06-18,SPYM,70.4,70.73,70.16,70.28,5608800.0,-0.03
2025-06-18,TSLA,317.31,329.32,315.45,322.05,95137700.0,1.8
2025-06-18,XLK,120.96,121.57,120.19,120.81,11066000.0,0.12
2025-06-19,IGLN.L,65.24,65.61,65.1,65.41,159856.0,-0.64
2025-06-20,AAPL,198.24,201.7,196.86,201.0,96813500.0,2.25
2025-06-20,AMZN,214.68,214.89,208.27,209.69,75350700.0,-1.33
2025-06-20,AVGO,253.21,253.52,244.17,249.99,42134900.0,-0.51
2025-06-20,BRK-B,484.95,486.68,483.43,484.85,7620400.0,-0.06
2025-06-20,GLD,309.33,310.89,309.25,310.13,8794700.0,-0.04
2025-06-20,GOOGL,173.95,174.34,165.46,166.64,75659900.0,-3.85
2025-06-20,IGLN.L,64.97,65.54,64.93,65.41,181392.0,0.0
2025-06-20,JNJ,151.26,151.4,149.04,149.79,22605500.00,-0.62
2025-06-20,KMI,26.78,27.29,26.68,27.14,17087700.0,1.57
